url_length,num_subdomains,contains_ip,num_special_chars,https_token,digit_ratio,shortened_url,num_hyphens,tld_position,num_suspicious_words,num_parameters,email_in_url,shannon_entropy,relative_entropy,url_length,num_subdomains,contains_ip,num_special_chars,https_token,digit_ratio,shortened_url,num_hyphens,tld_position,num_suspicious_words,num_parameters,email_in_url,shannon_entropy,relative_entropy,status
35,2,False,4,1,0.0,0,0,0,0,0,0,3.8972997175517157,0.7598137409608121,35,2,False,4,1,0.0,0,0,0,0,0,0,3.8972997175517157,0.7598137409608121,0
32,3,False,4,0,0.0,0,1,0,0,0,0,4.045958593344349,0.8091917186688699,32,3,False,4,0,0.0,0,1,0,0,0,0,4.045958593344349,0.8091917186688699,1
76,4,False,5,0,0.10526315789473684,0,1,0,2,0,0,4.494280969235119,0.719323481196738,76,4,False,5,0,0.10526315789473684,0,1,0,2,0,0,4.494280969235119,0.719323481196738,1
70,2,False,11,0,0.07142857142857142,0,5,0,0,0,0,4.598447081286802,0.750242249962022,70,2,False,11,0,0.07142857142857142,0,5,0,0,0,0,4.598447081286802,0.750242249962022,1
58,2,False,7,0,0.05172413793103448,0,0,0,0,0,0,4.4875681769316405,0.7660605557894803,58,2,False,7,0,0.05172413793103448,0,0,0,0,0,0,4.4875681769316405,0.7660605557894803,0
60,1,False,6,0,0.0,0,0,0,1,0,0,4.255330863445171,0.7204011644652433,60,1,False,6,0,0.0,0,0,0,1,0,0,4.255330863445171,0.7204011644652433,1
39,2,False,5,1,0.1794871794871795,0,0,0,0,0,0,4.1604200911461655,0.7871529769860637,39,2,False,5,1,0.1794871794871795,0,0,0,0,0,0,4.1604200911461655,0.7871529769860637,1
42,2,False,6,0,0.023809523809523808,0,0,0,0,0,0,4.39531020894716,0.8151059858568518,42,2,False,6,0,0.023809523809523808,0,0,0,0,0,0,4.39531020894716,0.8151059858568518,1
32,2,False,4,1,0.03125,0,0,0,0,0,0,4.054229296672174,0.8108458593344349,32,2,False,4,1,0.03125,0,0,0,0,0,0,4.054229296672174,0.8108458593344349,0
188,2,False,21,0,0.20212765957446807,0,0,1,0,0,0,5.028151779980584,0.665575834595418,188,2,False,21,0,0.20212765957446807,0,0,1,0,0,0,5.028151779980584,0.665575834595418,1
25,2,False,3,0,0.0,0,0,0,0,0,0,3.703465189601647,0.7974978204011317,25,2,False,3,0,0.0,0,0,0,0,0,0,3.703465189601647,0.7974978204011317,0
52,2,False,5,0,0.057692307692307696,0,0,0,0,0,0,4.371716950260307,0.7669087239617226,52,2,False,5,0,0.057692307692307696,0,0,0,0,0,0,4.371716950260307,0.7669087239617226,0
129,5,False,14,0,0.17054263565891473,0,1,0,2,3,0,4.756566909106457,0.6784214426122339,129,5,False,14,0,0.17054263565891473,0,1,0,2,3,0,4.756566909106457,0.6784214426122339,1
89,2,False,14,0,0.0,0,0,0,0,0,0,4.274279325019898,0.6600455949253043,89,2,False,14,0,0.0,0,0,0,0,0,0,4.274279325019898,0.6600455949253043,0
44,2,False,4,0,0.0,0,0,0,0,0,0,4.083765141069551,0.748020201796919,44,2,False,4,0,0.0,0,0,0,0,0,0,4.083765141069551,0.748020201796919,0
25,1,False,4,0,0.0,0,0,0,0,0,0,3.5238561897747243,0.7588211274788998,25,1,False,4,0,0.0,0,0,0,0,0,0,3.5238561897747243,0.7588211274788998,1
66,2,False,6,1,0.10606060606060606,0,1,0,0,1,0,4.786913536635867,0.7919592008907496,66,2,False,6,1,0.10606060606060606,0,1,0,0,1,0,4.786913536635867,0.7919592008907496,0
34,2,False,3,1,0.0,0,0,0,0,0,0,4.043057694064253,0.7947100195567416,34,2,False,3,1,0.0,0,0,0,0,0,0,4.043057694064253,0.7947100195567416,0
39,4,False,3,0,0.0,0,0,0,0,0,0,4.092342603144792,0.7742726917811984,39,4,False,3,0,0.0,0,0,0,0,0,0,4.092342603144792,0.7742726917811984,1
55,2,False,6,0,0.0,0,0,0,0,0,0,4.199655741530278,0.7264131535883829,55,2,False,6,0,0.0,0,0,0,0,0,0,4.199655741530278,0.7264131535883829,1
67,2,False,10,0,0.07462686567164178,0,0,0,0,2,0,4.7691660115087995,0.7862011028474342,67,2,False,10,0,0.07462686567164178,0,0,0,0,2,0,4.7691660115087995,0.7862011028474342,0
15,1,False,3,0,0.06666666666666667,0,0,0,0,0,0,3.4565647621309536,0.8847354891422485,15,1,False,3,0,0.06666666666666667,0,0,0,0,0,0,3.4565647621309536,0.8847354891422485,1
27,2,False,3,1,0.0,0,0,0,0,0,0,3.884155094595805,0.8168763388888841,27,2,False,3,1,0.0,0,0,0,0,0,0,3.884155094595805,0.8168763388888841,0
43,2,False,4,0,0.0,0,0,0,0,0,0,4.068950150595115,0.7498620753934261,43,2,False,4,0,0.0,0,0,0,0,0,0,4.068950150595115,0.7498620753934261,1
24,2,False,4,1,0.0,0,1,0,0,0,0,3.9387218755408675,0.8590521459927659,24,2,False,4,1,0.0,0,1,0,0,0,0,3.9387218755408675,0.8590521459927659,0
72,1,False,8,1,0.0,0,0,0,0,0,0,4.185646925878171,0.6783951060830907,72,1,False,8,1,0.0,0,0,0,0,0,0,4.185646925878171,0.6783951060830907,0
40,2,False,3,1,0.0,0,0,0,0,0,0,4.156198332810095,0.7809572505879676,40,2,False,3,1,0.0,0,0,0,0,0,0,4.156198332810095,0.7809572505879676,0
35,2,False,3,1,0.0,0,0,0,0,0,0,4.068728288980287,0.7932352875711755,35,2,False,3,1,0.0,0,0,0,0,0,0,4.068728288980287,0.7932352875711755,0
63,1,False,7,0,0.031746031746031744,0,0,0,1,0,0,4.385933203047043,0.73376740911925,63,1,False,7,0,0.031746031746031744,0,0,0,1,0,0,4.385933203047043,0.73376740911925,1
30,2,False,3,0,0.0,0,0,0,0,0,0,3.831401845392172,0.78082071950435,30,2,False,3,0,0.0,0,0,0,0,0,0,3.831401845392172,0.78082071950435,1
86,2,False,8,1,0.3372093023255814,0,0,0,0,1,0,4.964071662122395,0.7724660983645567,86,2,False,8,1,0.3372093023255814,0,0,0,0,1,0,4.964071662122395,0.7724660983645567,1
33,3,False,3,0,0.2727272727272727,0,0,0,0,0,0,4.248495255525412,0.8422211181361332,33,3,False,3,0,0.2727272727272727,0,0,0,0,0,0,4.248495255525412,0.8422211181361332,1
64,2,False,9,1,0.140625,0,0,0,0,0,0,4.686889062229566,0.781148177038261,64,2,False,9,1,0.140625,0,0,0,0,0,0,4.686889062229566,0.781148177038261,0
197,1,False,12,0,0.40609137055837563,0,0,0,1,3,0,4.582814998292606,0.6012573919524289,197,1,False,12,0,0.40609137055837563,0,0,0,1,3,0,4.582814998292606,0.6012573919524289,1
53,2,False,7,1,0.0,0,0,0,0,0,0,4.215864501970415,0.7360200853717879,53,2,False,7,1,0.0,0,0,0,0,0,0,4.215864501970415,0.7360200853717879,0
50,2,False,5,0,0.0,0,0,0,0,0,0,3.829275070710713,0.6784855853783828,50,2,False,5,0,0.0,0,0,0,0,0,0,3.829275070710713,0.6784855853783828,1
121,2,False,13,1,0.06611570247933884,0,1,0,0,0,0,5.219154535433705,0.7543369996556804,121,2,False,13,1,0.06611570247933884,0,1,0,0,0,0,5.219154535433705,0.7543369996556804,1
40,2,False,3,0,0.025,0,0,0,0,0,0,4.165311532225102,0.7826696373869854,40,2,False,3,0,0.025,0,0,0,0,0,0,4.165311532225102,0.7826696373869854,1
21,1,False,3,0,0.0,0,0,0,0,0,0,3.8442328987631913,0.8752174601104242,21,1,False,3,0,0.0,0,0,0,0,0,0,3.8442328987631913,0.8752174601104242,1
49,2,False,4,0,0.08163265306122448,0,0,0,0,0,0,4.295746773031725,0.7650879372749971,49,2,False,4,0,0.08163265306122448,0,0,0,0,0,0,4.295746773031725,0.7650879372749971,0
42,1,False,6,0,0.0,0,0,0,0,0,0,4.050919888787394,0.751239137309517,42,1,False,6,0,0.0,0,0,0,0,0,0,4.050919888787394,0.751239137309517,1
66,2,False,7,0,0.07575757575757576,0,0,0,0,0,0,4.415257097045245,0.7304714103444129,66,2,False,7,0,0.07575757575757576,0,0,0,0,0,0,4.415257097045245,0.7304714103444129,0
49,2,False,4,0,0.0,0,0,0,0,0,0,4.344529620492198,0.7737763377115044,49,2,False,4,0,0.0,0,0,0,0,0,0,4.344529620492198,0.7737763377115044,0
62,2,False,10,0,0.0,0,0,0,0,0,0,4.24227751220272,0.7124853281713645,62,2,False,10,0,0.0,0,0,0,0,0,0,4.24227751220272,0.7124853281713645,0
82,2,False,13,0,0.0975609756097561,0,0,0,0,0,0,4.479146139991884,0.7045394417125116,82,2,False,13,0,0.0975609756097561,0,0,0,0,0,0,4.479146139991884,0.7045394417125116,0
63,2,False,5,0,0.0,0,0,0,0,0,0,4.130633948458052,0.6910557981764077,63,2,False,5,0,0.0,0,0,0,0,0,0,4.130633948458052,0.6910557981764077,0
46,2,False,4,0,0.0,0,0,0,0,0,0,4.050204618865332,0.7332595616898928,46,2,False,4,0,0.0,0,0,0,0,0,0,4.050204618865332,0.7332595616898928,1
38,4,False,3,0,0.02631578947368421,0,0,0,0,0,0,4.135699552746469,0.7880633911486147,38,4,False,3,0,0.02631578947368421,0,0,0,0,0,0,4.135699552746469,0.7880633911486147,1
25,3,False,3,1,0.0,0,0,0,0,0,0,3.7532696895151076,0.8082226357007797,25,3,False,3,1,0.0,0,0,0,0,0,0,3.7532696895151076,0.8082226357007797,1
52,1,False,6,0,0.057692307692307696,0,0,0,0,0,0,3.935546689086912,0.6903935281628221,52,1,False,6,0,0.057692307692307696,0,0,0,0,0,0,3.935546689086912,0.6903935281628221,1
33,2,False,5,1,0.0,0,1,0,0,0,0,3.922589573641669,0.7776136203529919,33,2,False,5,1,0.0,0,1,0,0,0,0,3.922589573641669,0.7776136203529919,0
98,2,False,7,0,0.07142857142857142,0,0,0,0,1,1,5.10292435515173,0.7714509744809983,98,2,False,7,0,0.07142857142857142,0,0,0,0,1,1,5.10292435515173,0.7714509744809983,1
29,2,False,3,1,0.0,0,0,0,0,0,0,3.7883413396567494,0.7798180650472607,29,2,False,3,1,0.0,0,0,0,0,0,0,3.7883413396567494,0.7798180650472607,0
47,2,False,4,1,0.0851063829787234,0,0,0,0,0,0,4.254175756384791,0.7658849052526928,47,2,False,4,1,0.0851063829787234,0,0,0,0,0,0,4.254175756384791,0.7658849052526928,1
72,2,False,8,0,0.0,0,0,0,0,0,0,4.532559509609942,0.7346214919225742,72,2,False,8,0,0.0,0,0,0,0,0,0,4.532559509609942,0.7346214919225742,0
96,3,False,15,0,0.08333333333333333,0,0,0,0,0,0,4.487918361375831,0.6815404584132915,96,3,False,15,0,0.08333333333333333,0,0,0,0,0,0,4.487918361375831,0.6815404584132915,0
51,3,False,4,0,0.0,0,0,0,0,0,0,4.265083429994685,0.7518976756620163,51,3,False,4,0,0.0,0,0,0,0,0,0,4.265083429994685,0.7518976756620163,1
66,2,False,7,1,0.0,0,0,0,0,0,0,4.2334389152270635,0.7003909459954932,66,2,False,7,1,0.0,0,0,0,0,0,0,4.2334389152270635,0.7003909459954932,0
45,2,False,4,1,0.0,0,0,0,0,0,0,4.2691964294707,0.7773690145360765,45,2,False,4,1,0.0,0,0,0,0,0,0,4.2691964294707,0.7773690145360765,1
40,2,False,3,0,0.0,0,0,0,0,0,0,4.246439344671015,0.7979137013802307,40,2,False,3,0,0.0,0,0,0,0,0,0,4.246439344671015,0.7979137013802307,0
43,2,False,5,0,0.13953488372093023,0,0,0,0,0,0,4.34186497602557,0.8001572301209874,43,2,False,5,0,0.13953488372093023,0,0,0,0,0,0,4.34186497602557,0.8001572301209874,0
63,1,False,7,0,0.0,0,0,0,0,0,0,4.025001298412337,0.673383436935567,63,1,False,7,0,0.0,0,0,0,0,0,0,4.025001298412337,0.673383436935567,1
62,1,False,5,0,0.3709677419354839,0,0,0,0,0,0,4.621467431627347,0.7761698121315497,62,1,False,5,0,0.3709677419354839,0,0,0,0,0,0,4.621467431627347,0.7761698121315497,1
61,4,False,5,1,0.03278688524590164,0,0,0,0,0,0,4.084094666840032,0.6886318571171635,61,4,False,5,1,0.03278688524590164,0,0,0,0,0,0,4.084094666840032,0.6886318571171635,1
43,2,False,6,0,0.0,0,0,0,0,0,0,3.9896499288691363,0.7352479300631117,43,2,False,6,0,0.0,0,0,0,0,0,0,3.9896499288691363,0.7352479300631117,1
57,2,False,5,1,0.0,0,0,0,0,0,0,4.1316990157309155,0.708345092346571,57,2,False,5,1,0.0,0,0,0,0,0,0,4.1316990157309155,0.708345092346571,1
82,3,False,10,0,0.036585365853658534,0,0,0,0,0,0,4.342010621725586,0.6829689507174425,82,3,False,10,0,0.036585365853658534,0,0,0,0,0,0,4.342010621725586,0.6829689507174425,0
71,2,False,8,0,0.0,0,0,0,0,0,0,4.390453240341518,0.7139241915194616,71,2,False,8,0,0.0,0,0,0,0,0,0,4.390453240341518,0.7139241915194616,0
26,2,False,3,0,0.0,0,0,0,0,0,0,3.921029621737614,0.8341835778905137,26,2,False,3,0,0.0,0,0,0,0,0,0,3.921029621737614,0.8341835778905137,0
57,2,False,5,0,0.0,0,0,0,0,0,0,4.248613478659509,0.7283890950012886,57,2,False,5,0,0.0,0,0,0,0,0,0,4.248613478659509,0.7283890950012886,0
17,2,False,3,0,0.0,0,0,0,0,0,0,3.0130709291038453,0.7371494362459228,17,2,False,3,0,0.0,0,0,0,0,0,0,3.0130709291038453,0.7371494362459228,0
51,2,False,5,1,0.0,0,0,0,0,0,0,4.071469646054937,0.717765223973819,51,2,False,5,1,0.0,0,0,0,0,0,0,4.071469646054937,0.717765223973819,0
46,2,False,6,0,0.06521739130434782,0,0,0,0,0,0,4.468576629687865,0.8090027169492913,46,2,False,6,0,0.06521739130434782,0,0,0,0,0,0,4.468576629687865,0.8090027169492913,0
54,1,False,7,0,0.0,0,1,0,0,0,0,4.233795548692773,0.7356869351661761,54,1,False,7,0,0.0,0,1,0,0,0,0,4.233795548692773,0.7356869351661761,1
35,2,False,4,1,0.0,0,0,0,0,0,0,4.0902965033278145,0.797440205544365,35,2,False,4,1,0.0,0,0,0,0,0,0,4.0902965033278145,0.797440205544365,0
43,2,False,6,1,0.0,0,0,0,0,1,0,4.580578057571859,0.8441493853764851,43,2,False,6,1,0.0,0,0,0,0,1,0,4.580578057571859,0.8441493853764851,0
34,1,False,3,1,0.0,0,0,0,0,0,0,3.9986525468781666,0.7859816713463057,34,1,False,3,1,0.0,0,0,0,0,0,0,3.9986525468781666,0.7859816713463057,0
103,2,False,15,0,0.06796116504854369,0,0,0,0,0,0,4.410243568376558,0.6595742497061365,103,2,False,15,0,0.06796116504854369,0,0,0,0,0,0,4.410243568376558,0.6595742497061365,0
96,1,False,12,0,0.0,0,0,0,0,1,0,4.363020643854575,0.6625733469821211,96,1,False,12,0,0.0,0,0,0,0,1,0,4.363020643854575,0.6625733469821211,1
49,2,False,5,1,0.0,0,0,0,0,0,0,4.40278988523247,0.7841527002231549,49,2,False,5,1,0.0,0,0,0,0,0,0,4.40278988523247,0.7841527002231549,0
36,1,False,4,1,0.08333333333333333,0,0,0,0,0,0,3.8718956694089623,0.7489268545150609,36,1,False,4,1,0.08333333333333333,0,0,0,0,0,0,3.8718956694089623,0.7489268545150609,1
24,2,False,3,0,0.0,0,0,0,0,0,0,3.6572682296173897,0.7976658978218792,24,2,False,3,0,0.0,0,0,0,0,0,0,3.6572682296173897,0.7976658978218792,0
135,2,False,11,0,0.2074074074074074,0,0,0,2,3,0,5.32058837565847,0.7518336888523357,135,2,False,11,0,0.2074074074074074,0,0,0,2,3,0,5.32058837565847,0.7518336888523357,1
66,2,False,9,1,0.09090909090909091,0,0,0,0,0,0,4.490327073444993,0.7428911789626306,66,2,False,9,1,0.09090909090909091,0,0,0,0,0,0,4.490327073444993,0.7428911789626306,0
105,2,False,10,0,0.009523809523809525,0,0,1,0,0,0,4.244506510338798,0.6321643286905291,105,2,False,10,0,0.009523809523809525,0,0,1,0,0,0,4.244506510338798,0.6321643286905291,1
25,1,False,3,1,0.0,0,0,0,0,0,0,4.023465189601645,0.8664060696928743,25,1,False,3,1,0.0,0,0,0,0,0,0,4.023465189601645,0.8664060696928743,0
34,2,False,6,0,0.0,0,0,0,0,0,0,4.079678649882975,0.8019082944063957,34,2,False,6,0,0.0,0,0,0,0,0,0,4.079678649882975,0.8019082944063957,0
61,2,False,6,0,0.04918032786885246,0,0,0,0,0,0,4.367063927968555,0.7363441810699223,61,2,False,6,0,0.04918032786885246,0,0,0,0,0,0,4.367063927968555,0.7363441810699223,0
56,2,False,4,0,0.05357142857142857,0,0,0,0,0,0,4.135055984705023,0.712037759049163,56,2,False,4,0,0.05357142857142857,0,0,0,0,0,0,4.135055984705023,0.712037759049163,1
25,2,False,2,0,0.0,0,0,0,0,0,0,3.813660689688185,0.8212271297473549,25,2,False,2,0,0.0,0,0,0,0,0,0,3.813660689688185,0.8212271297473549,0
31,2,False,4,1,0.0,0,1,0,0,0,0,3.8403471164197516,0.775170557607528,31,2,False,4,1,0.0,0,1,0,0,0,0,3.8403471164197516,0.775170557607528,0
32,2,False,3,0,0.0,0,0,0,0,0,0,3.819548827786958,0.7639097655573915,32,2,False,3,0,0.0,0,0,0,0,0,0,3.819548827786958,0.7639097655573915,1
80,3,False,8,0,0.0,0,0,0,0,0,0,4.4995817701478344,0.7117420038020859,80,3,False,8,0,0.0,0,0,0,0,0,0,4.4995817701478344,0.7117420038020859,0
39,2,False,4,0,0.0,0,0,0,0,0,0,4.072986513345729,0.7706105126323748,39,2,False,4,0,0.0,0,0,0,0,0,0,4.072986513345729,0.7706105126323748,1
49,2,False,5,0,0.0,0,0,0,0,0,0,4.311152640422817,0.7678317776191671,49,2,False,5,0,0.0,0,0,0,0,0,0,4.311152640422817,0.7678317776191671,0
49,2,False,5,0,0.08163265306122448,0,0,0,0,0,0,4.123004049629476,0.7343218374767501,49,2,False,5,0,0.08163265306122448,0,0,0,0,0,0,4.123004049629476,0.7343218374767501,0
28,2,False,3,1,0.0,0,0,0,0,0,0,4.012188403968661,0.8345937566538978,28,2,False,3,1,0.0,0,0,0,0,0,0,4.012188403968661,0.8345937566538978,0
43,2,False,5,1,0.06976744186046512,0,0,0,0,1,0,4.487554801757906,0.8270062381068379,43,2,False,5,1,0.06976744186046512,0,0,0,0,1,0,4.487554801757906,0.8270062381068379,0
75,2,False,11,0,0.0,0,2,0,0,0,0,4.2267523182502655,0.6785800852896187,75,2,False,11,0,0.0,0,2,0,0,0,0,4.2267523182502655,0.6785800852896187,0
146,1,False,24,1,0.1232876712328767,0,2,0,0,0,0,4.709719037452559,0.6550534020521646,146,1,False,24,1,0.1232876712328767,0,2,0,0,0,0,4.709719037452559,0.6550534020521646,1
42,2,False,3,1,0.0,0,0,0,0,0,0,4.121267946939375,0.7642851159929694,42,2,False,3,1,0.0,0,0,0,0,0,0,4.121267946939375,0.7642851159929694,1
218,2,False,14,0,0.37155963302752293,0,0,0,1,3,0,4.796652604151855,0.6174740973708289,218,2,False,14,0,0.37155963302752293,0,0,0,1,3,0,4.796652604151855,0.6174740973708289,1
32,2,False,3,0,0.0,0,0,0,0,0,0,3.9917292966721747,0.7983458593344349,32,2,False,3,0,0.0,0,0,0,0,0,0,3.9917292966721747,0.7983458593344349,0
41,1,False,5,0,0.0,0,0,0,1,0,0,4.043544614839371,0.7547373523120132,41,1,False,5,0,0.0,0,0,0,1,0,0,4.043544614839371,0.7547373523120132,1
72,3,False,10,0,0.1388888888888889,0,0,0,0,0,0,4.366755760944707,0.7077485966075621,72,3,False,10,0,0.1388888888888889,0,0,0,0,0,0,4.366755760944707,0.7077485966075621,0
39,1,False,5,1,0.0,0,1,0,1,0,0,4.060416641661804,0.7682322883906952,39,1,False,5,1,0.0,0,1,0,1,0,0,4.060416641661804,0.7682322883906952,1
62,3,False,2,0,0.03225806451612903,0,0,0,1,0,0,4.345347827131159,0.7297958617103136,62,3,False,2,0,0.03225806451612903,0,0,0,1,0,0,4.345347827131159,0.7297958617103136,1
21,1,False,3,0,0.0,0,0,0,0,0,0,3.27280432733462,0.7451201751407368,21,1,False,3,0,0.0,0,0,0,0,0,0,3.27280432733462,0.7451201751407368,0
91,2,False,8,0,0.27472527472527475,0,0,0,0,0,0,4.673190624397682,0.7180912863370562,91,2,False,8,0,0.27472527472527475,0,0,0,0,0,0,4.673190624397682,0.7180912863370562,1
23,2,False,3,1,0.0,0,0,0,0,0,0,3.6424896731661267,0.805225994150221,23,2,False,3,1,0.0,0,0,0,0,0,0,3.6424896731661267,0.805225994150221,0
110,2,False,9,1,0.1,0,1,0,0,1,0,5.437835113714095,0.8018797620879694,110,2,False,9,1,0.1,0,1,0,0,1,0,5.437835113714095,0.8018797620879694,1
58,2,False,6,0,0.0,0,1,0,0,0,0,4.361978305980877,0.7446214505661577,58,2,False,6,0,0.0,0,1,0,0,0,0,4.361978305980877,0.7446214505661577,0
38,2,False,6,1,0.07894736842105263,0,0,0,0,1,0,4.556752184325417,0.868295564801993,38,2,False,6,1,0.07894736842105263,0,0,0,0,1,0,4.556752184325417,0.868295564801993,0
36,2,False,4,1,0.0,0,0,0,0,0,0,4.0724312513221195,0.7877157309218195,36,2,False,4,1,0.0,0,0,0,0,0,0,4.0724312513221195,0.7877157309218195,0
36,2,False,3,0,0.0,0,0,0,0,0,0,3.9092561685185854,0.7561533614951815,36,2,False,3,0,0.0,0,0,0,0,0,0,3.9092561685185854,0.7561533614951815,1
42,2,False,4,1,0.07142857142857142,0,1,0,0,0,0,4.189238255803027,0.7768901433929747,42,2,False,4,1,0.07142857142857142,0,1,0,0,0,0,4.189238255803027,0.7768901433929747,1
72,2,False,7,1,0.18055555555555555,0,0,0,0,0,0,4.782559509609939,0.7751406230208543,72,2,False,7,1,0.18055555555555555,0,0,0,0,0,0,4.782559509609939,0.7751406230208543,1
212,1,False,21,1,0.16037735849056603,0,0,0,1,2,1,5.410224480457681,0.7000880136211858,212,1,False,21,1,0.16037735849056603,0,0,0,1,2,1,5.410224480457681,0.7000880136211858,1
58,2,False,6,0,0.0,0,0,0,0,0,0,4.054029435074285,0.6920523365381793,58,2,False,6,0,0.0,0,0,0,0,0,0,4.054029435074285,0.6920523365381793,0
111,2,False,10,0,0.10810810810810811,0,0,0,0,1,0,4.7417778624989975,0.6978933812372357,111,2,False,10,0,0.10810810810810811,0,0,0,0,1,0,4.7417778624989975,0.6978933812372357,1
32,1,False,5,0,0.0,0,0,0,0,0,0,3.9917292966721747,0.7983458593344349,32,1,False,5,0,0.0,0,0,0,0,0,0,3.9917292966721747,0.7983458593344349,1
20,2,False,3,1,0.0,0,0,0,0,0,0,3.546439344671015,0.8205687986494468,20,2,False,3,1,0.0,0,0,0,0,0,0,3.546439344671015,0.8205687986494468,0
25,2,False,3,1,0.0,0,0,0,0,0,0,3.8332696895151073,0.8254496980237153,25,2,False,3,1,0.0,0,0,0,0,0,0,3.8332696895151073,0.8254496980237153,0
26,2,False,3,1,0.0,0,0,0,0,0,0,3.767183467891461,0.801453415805381,26,2,False,3,1,0.0,0,0,0,0,0,0,3.767183467891461,0.801453415805381,0
27,2,False,3,0,0.0,0,0,0,0,0,0,3.930270372293455,0.8265748391534367,27,2,False,3,0,0.0,0,0,0,0,0,0,3.930270372293455,0.8265748391534367,0
31,2,False,4,0,0.0,0,1,0,0,0,0,4.018081793978685,0.8110461399267628,31,2,False,4,0,0.0,0,1,0,0,0,0,4.018081793978685,0.8110461399267628,1
68,1,False,7,0,0.29411764705882354,0,0,0,1,0,0,4.561748047693658,0.7493677032050177,68,1,False,7,0,0.29411764705882354,0,0,0,1,0,0,4.561748047693658,0.7493677032050177,1
30,2,False,2,0,0.03333333333333333,0,0,0,0,0,0,3.923231428797621,0.799535133778765,30,2,False,2,0,0.03333333333333333,0,0,0,0,0,0,3.923231428797621,0.799535133778765,1
20,1,False,3,1,0.0,0,0,0,0,0,0,3.6464393446710153,0.8437066199654226,20,1,False,3,1,0.0,0,0,0,0,0,0,3.6464393446710153,0.8437066199654226,1
78,2,False,6,0,0.0,0,0,0,1,0,0,4.254712361478291,0.6769196645379455,78,2,False,6,0,0.0,0,0,0,1,0,0,4.254712361478291,0.6769196645379455,1
19,1,False,2,0,0.0,0,0,0,0,0,0,3.5110854081804272,0.8265408006772139,19,1,False,2,0,0.0,0,0,0,0,0,0,3.5110854081804272,0.8265408006772139,0
21,2,False,2,0,0.0,0,0,0,0,0,0,3.5585186130489053,0.8101688176255805,21,2,False,2,0,0.0,0,0,0,0,0,0,3.5585186130489053,0.8101688176255805,0
35,2,False,2,1,0.0,0,0,0,0,0,0,4.047160074632759,0.789030369597986,35,2,False,2,1,0.0,0,0,0,0,0,0,4.047160074632759,0.789030369597986,1
38,2,False,3,0,0.0,0,0,0,0,0,0,4.1287347499440905,0.7867362381373475,38,2,False,3,0,0.0,0,0,0,0,0,0,4.1287347499440905,0.7867362381373475,0
24,2,False,3,1,0.0,0,0,0,0,0,0,3.9387218755408675,0.8590521459927659,24,2,False,3,1,0.0,0,0,0,0,0,0,3.9387218755408675,0.8590521459927659,0
124,5,False,13,1,0.12903225806451613,0,0,0,2,3,0,4.7820660391514,0.6876518616549329,124,5,False,13,1,0.12903225806451613,0,0,0,2,3,0,4.7820660391514,0.6876518616549329,1
44,2,False,3,0,0.0,0,0,0,0,0,0,3.924754631470696,0.7188943658663015,44,2,False,3,0,0.0,0,0,0,0,0,0,3.924754631470696,0.7188943658663015,0
43,2,False,5,0,0.13953488372093023,0,0,0,0,0,0,4.34186497602557,0.8001572301209874,43,2,False,5,0,0.13953488372093023,0,0,0,0,0,0,4.34186497602557,0.8001572301209874,0
71,2,False,8,0,0.0,0,0,0,0,0,0,4.25651274732283,0.6921443540048622,71,2,False,8,0,0.0,0,0,0,0,0,0,4.25651274732283,0.6921443540048622,0
76,1,False,10,0,0.0,0,0,0,0,0,0,4.196775257532113,0.671706777727809,76,1,False,10,0,0.0,0,0,0,0,0,0,4.196775257532113,0.671706777727809,1
35,1,False,4,1,0.0,0,0,0,0,0,0,3.9141594451455144,0.7631006969618949,35,1,False,4,1,0.0,0,0,0,0,0,0,3.9141594451455144,0.7631006969618949,1
15,1,False,3,1,0.0,0,0,0,0,0,0,3.32323142879762,0.8506077525009398,15,1,False,3,1,0.0,0,0,0,0,0,0,3.32323142879762,0.8506077525009398,0
128,4,False,14,1,0.1640625,0,1,0,2,3,0,4.7460395092624745,0.6780056441803535,128,4,False,14,1,0.1640625,0,1,0,2,3,0,4.7460395092624745,0.6780056441803535,1
110,12,False,4,0,0.2545454545454545,0,0,0,0,0,0,4.409306278510221,0.6502097609888405,110,12,False,4,0,0.2545454545454545,0,0,0,0,0,0,4.409306278510221,0.6502097609888405,1
77,1,False,5,0,0.2077922077922078,0,0,0,0,0,0,4.58098832806082,0.7309947926761282,77,1,False,5,0,0.2077922077922078,0,0,0,0,0,0,4.58098832806082,0.7309947926761282,1
59,1,False,4,0,0.0,0,0,0,0,0,0,4.237972499537139,0.7204197949758112,59,1,False,4,0,0.0,0,0,0,0,0,0,4.237972499537139,0.7204197949758112,0
57,2,False,6,0,0.0,0,0,0,0,0,0,4.541945997928355,0.7786784916051178,57,2,False,6,0,0.0,0,0,0,0,0,0,4.541945997928355,0.7786784916051178,1
58,2,False,7,0,0.0,0,0,0,0,0,0,4.186675874962959,0.7146960494486521,58,2,False,7,0,0.0,0,0,0,0,0,0,4.186675874962959,0.7146960494486521,0
126,4,False,13,0,0.1746031746031746,0,1,0,2,3,0,4.818705167376186,0.6906280413297573,126,4,False,13,0,0.1746031746031746,0,1,0,2,3,0,4.818705167376186,0.6906280413297573,1
124,4,False,13,0,0.1693548387096774,0,1,0,2,3,0,4.727371815809245,0.6797869379598017,124,4,False,13,0,0.1693548387096774,0,1,0,2,3,0,4.727371815809245,0.6797869379598017,1
